"ammonite-spark_2.11","230","0.002834432292729616"
"spark-stubs_2.11","140","0.0017253065016120672"
"echo-kernel_2.12","47","5.792100564576685E-4"
"echo_2.12","229","0.002822108566761017"
"kernel_2.12","1345","0.016575265675783157"
"scala-kernel_2.12.6","370","0.00455973856151104"
"channels_2.12","1411","0.01738862507045269"
"scala-kernel-api_2.12.6","390","0.004806211218237877"
"scala-kernel-api_2.11.12","6283","0.07742929458618164"
"interpreter_2.12","1388","0.017105182632803917"
"almond-spark_2.11","527","0.00649454677477479"
"echo-interpreter_2.11","51","6.285045528784394E-4"
"protocol_2.11","6315","0.07782364636659622"
"interpreter-api_2.11","15653","0.1929015964269638"
"scala-interpreter_2.12.6","376","0.004633680451661348"
"echo-kernel_2.11","49","6.038572755642235E-4"
"logger_2.11","6274","0.07731837779283524"
"echo_2.11","222","0.0027358431834727526"
"kernel_2.11","6267","0.07723211497068405"
"channels_2.11","6322","0.077909916639328"
"scala-kernel_2.11.12","6390","0.07874792069196701"
"interpreter_2.11","6304","0.07768809050321579"
"echo-interpreter_2.12","53","6.531517719849944E-4"
"protocol_2.12","1392","0.017154475674033165"
"interpreter-api_2.12","1437","0.01770903915166855"
"scala-interpreter_2.11.12","6258","0.07712120562791824"
"logger_2.12","1348","0.016612237319350243"
"test_2.11","107","0.0013186271535232663"
"scala-kernel_2.12.7","231","0.002846755785867572"
"scala-kernel-api_2.12.7","250","0.003080904483795166"
"test_2.12","105","0.0012939799344167113"
"scala-interpreter_2.12.7","237","0.002920697443187237"
"ammonite-spark_2.12","77","9.48918575886637E-4"
"spark-stubs_24_2.12","69","8.503296412527561E-4"
"spark-stubs_20_2.11","110","0.0013555979821830988"
"spark-stubs_24_2.11","60","7.394170970655978E-4"
"scala-kernel_2.12.8","898","0.011066609062254429"
"scala-kernel-api_2.12.8","913","0.011251463554799557"
"almond-rx_2.11","57","7.024462101981044E-4"
"scala-interpreter_2.12.8","902","0.011115903966128826"
"almond-rx_2.12","58","7.147698779590428E-4"
