"ammonite-spark_2.11","81","0.0018831953639164567"
"spark-stubs_2.11","83","0.0019296940881758928"
"echo-kernel_2.12","8","1.8599460599943995E-4"
"echo_2.12","54","0.0012554635759443045"
"kernel_2.12","303","0.007044545840471983"
"scala-kernel_2.12.6","209","0.004859108943492174"
"channels_2.12","302","0.007021296303719282"
"scala-kernel-api_2.12.6","110","0.0025574257597327232"
"scala-kernel-api_2.11.12","4795","0.11148051917552948"
"interpreter_2.12","306","0.007114293519407511"
"almond-spark_2.11","158","0.003673393512144685"
"echo-interpreter_2.11","3","6.974797724978998E-5"
"protocol_2.11","4257","0.0989723801612854"
"interpreter-api_2.11","4372","0.1016460508108139"
"scala-interpreter_2.12.6","80","0.0018599460599943995"
"echo-kernel_2.11","5","1.1624662874964997E-4"
"logger_2.11","4249","0.0987863838672638"
"echo_2.11","50","0.001162466243840754"
"kernel_2.11","4373","0.1016693040728569"
"channels_2.11","4261","0.0990653783082962"
"scala-kernel_2.11.12","4533","0.10538919270038605"
"interpreter_2.11","4255","0.09892588108778"
"echo-interpreter_2.12","136","0.00316190836019814"
"protocol_2.12","311","0.00723054027184844"
"interpreter-api_2.12","334","0.007765274960547686"
"scala-interpreter_2.11.12","4251","0.0988328829407692"
"logger_2.12","295","0.0068585509434342384"
"test_2.11","15","3.487398789729923E-4"
"scala-kernel_2.12.7","265","0.006161071360111237"
"scala-kernel-api_2.12.7","279","0.006486562080681324"
"test_2.12","16","3.719892119988799E-4"
"scala-interpreter_2.12.7","263","0.006114572752267122"
